GE-JU_FR-SH-NE,GE,JU,FR-SH-NE,VD,FALSE,310130,3107,67535,8027890,476463
BS-VD_SO-SH-NE,BS,VD,SO-SH-NE,FR,FALSE,195286,2113,43962,5253820,278453
BE-GL_OW-BS-VS,BE,GL,OW-BS-VS,SZ-ZH-LU-ZG,FALSE,291307,2156,55995,6634994,490441
SZ-VD_FR-SH-NE,SZ,VD,FR-SH-NE,ZH-LU-ZG,FALSE,322509,3315,69897,8312976,488121
ZH-BE_LU-BS-VS,ZH,BE,LU-BS-VS,AG-SO,FALSE,249583,3182,60769,7278207,341288
TG-BL_SO-SH-VS,TG,BL,SO-SH-VS,AG-ZH,FALSE,120163,1209,25854,3092493,188774
JU-AG_SO-BS-NE,JU,AG,SO-BS-NE,,FALSE,129434,1198,27346,3265182,199565
GE-NW_FR-SH-NE,GE,NW,FR-SH-NE,OW-VD,FALSE,273392,2930,60325,7179325,433670
TG-BE_OW-SH-VS,TG,BE,OW-SH-VS,AG-ZH-SO,FALSE,298594,3656,71211,8525074,401657
VD-AI_BS-AR-NE,VD,AI,BS-AR-NE,TG-AG-ZH-FR-SO,FALSE,362950,1860,67769,8111451,460800
SO-GE_FR-SH-NE,SO,GE,FR-SH-NE,VD,FALSE,254929,2112,52379,6227716,397861
BE-SZ_LU-BS-VS,BE,SZ,LU-BS-VS,AG-ZH-ZG,FALSE,267074,1732,49595,5875409,442891
GE-UR_FR-SH-NE,GE,UR,FR-SH-NE,OW-VD,FALSE,291331,3373,66510,7913537,468183
GE-SO_FR-BS-NE,GE,SO,FR-BS-NE,VD,FALSE,254187,2201,52927,6311530,369147
BE-GR_UR-BS-VS,BE,GR,UR-BS-VS,SZ-ZH-OW-GL-LU-ZG,FALSE,259836,2672,53313,6265598,521423
AR-VD_FR-BS-NE,AR,VD,FR-BS-NE,TG-AG-ZH-SO,FALSE,411022,3819,86886,10332306,609582
BE-AR_LU-BS-VS,BE,AR,LU-BS-VS,TG-AG-ZH,FALSE,328309,2229,62176,7370854,526821
TG-VD_FR-SH-NE,TG,VD,FR-SH-NE,AG-ZH-SO,FALSE,379331,3771,82433,9813505,553963
JU-AG_SO-BS-GE,JU,AG,SO-BS-GE,,FALSE,129434,1198,27346,3265182,199565
FR-TI_BS-GR-VS,FR,TI,BS-GR-VS,UR,FALSE,208946,5091,65968,7798051,630982
GR-GE_FR-BS-VS,GR,GE,FR-BS-VS,AG-SZ-ZH-GL-SO-VD-ZG-NE,FALSE,415705,2235,77494,9251980,574273
JU-AG_SO-BS-VS,JU,AG,SO-BS-VS,,FALSE,129434,1198,27346,3265182,199565
NE-SH_SO-BS-VS,NE,SH,SO-BS-VS,AG-ZH,FALSE,232950,1236,42576,5073890,342609
JU-GL_SO-BS-VS,JU,GL,SO-BS-VS,AG-SZ-ZH,FALSE,228655,1862,47890,5734943,311194
VD-AR_FR-BS-NE,VD,AR,FR-BS-NE,TG-AG-ZH,FALSE,409318,3639,85180,10137902,592439
GE-GR_SZ-SH-VS,GE,GR,SZ-SH-VS,AG-ZH-FR-GL-SO-VD,FALSE,421342,2812,82561,9825616,563911
VD-OW_FR-BS-NE,VD,OW,FR-BS-NE,,FALSE,258050,4393,67945,8087349,441816
TG-NE_SO-SH-GE,TG,NE,SO-SH-GE,AG-ZH,FALSE,257585,2208,54394,6512917,347568
VD-UR_FR-BS-NE,VD,UR,FR-BS-NE,OW,FALSE,269814,3437,62121,7381926,469825
BL-TG_SO-SH-GE,BL,TG,SO-SH-GE,AG-ZH,FALSE,127759,949,25055,2993404,199699
NE-VS_SH-VD-GE,NE,VS,SH-VD-GE,FR,FALSE,231297,4207,64485,7656637,399258
GE-BS_SO-SH-NE,GE,BS,SO-SH-NE,FR-VD,FALSE,243060,1718,47721,5704014,335352
GE-GR_ZG-SH-VS,GE,GR,ZG-SH-VS,AG-SZ-ZH-FR-GL-SO-VD,FALSE,419146,2598,81213,9684282,562474
VD-BE_FR-BS-VS,VD,BE,FR-BS-VS,NE,FALSE,249244,3154,59977,7169530,361150
BE-GL_OW-SH-VS,BE,GL,OW-SH-VS,SZ-ZH-LU-ZG,FALSE,291307,2156,55995,6634994,490441
GE-AR_FR-BS-NE,GE,AR,FR-BS-NE,TG-AG-ZH-VD,FALSE,430835,3575,89547,10668373,590797
ZH-BE_OW-SH-VS,ZH,BE,OW-SH-VS,AG-SO,FALSE,249583,3182,60769,7278207,341288
GL-BE_ZH-SH-VS,GL,BE,ZH-SH-VS,SZ-OW-LU,FALSE,200772,3654,55407,6591685,341865
TI-BE_UR-BS-VS,TI,BE,UR-BS-VS,SZ-ZH-OW-GL-GR-LU-ZG,FALSE,313557,4541,76493,9066896,585700
VD-SZ_FR-BS-NE,VD,SZ,FR-BS-NE,ZH-LU-ZG,FALSE,322188,3078,67851,8090263,484054
BE-VD_FR-SH-VS,BE,VD,FR-SH-VS,NE,FALSE,246587,1845,47727,5646727,425459
BS-VD_FR-SH-NE,BS,VD,FR-SH-NE,SO,FALSE,293655,3372,67055,7972740,455350
VD-ZG_FR-BS-NE,VD,ZG,FR-BS-NE,LU,FALSE,288979,2545,58880,7011952,444813
VD-LU_FR-BS-NE,VD,LU,FR-BS-NE,,FALSE,256815,2428,53311,6350675,401276
AG-GE_FR-BS-NE,AG,GE,FR-BS-NE,VD-LU,FALSE,294234,2511,60924,7241571,450798
TG-BL_SO-SH-GE,TG,BL,SO-SH-GE,AG-ZH,FALSE,120163,1209,25854,3092493,188774
SZ-BE_LU-BS-VS,SZ,BE,LU-BS-VS,AG-ZH-SO-ZG,FALSE,267321,3219,62919,7531992,365407
AI-VD_FR-BS-NE,AI,VD,FR-BS-NE,TG-AG-ZH-SO-AR,FALSE,409730,3791,86336,10276337,598176
VD-GR_GL-BS-VS,VD,GR,GL-BS-VS,AG-ZH-SO-NE,FALSE,387245,2685,75675,9021074,550200
SG-GE_FR-BS-NE,SG,GE,FR-BS-NE,TG-AG-ZH-SO-VD,FALSE,419195,2918,82005,9765942,602770
UR-GE_FR-SH-NE,UR,GE,FR-SH-NE,OW-VD,FALSE,290533,3043,63300,7499193,503825
JU-ZG_SO-BS-GE,JU,ZG,SO-BS-GE,AG-ZH,FALSE,154234,1204,31015,3713188,222062
ZH-BE_LU-SH-VS,ZH,BE,LU-SH-VS,AG-SO,FALSE,249583,3182,60769,7278207,341288
GE-ZH_FR-BS-NE,GE,ZH,FR-BS-NE,AG-VD,FALSE,350079,2623,70390,8400190,489366
SO-GE_FR-BS-NE,SO,GE,FR-BS-NE,VD,FALSE,254929,2112,52379,6227716,397861
AR-BE_LU-BS-VS,AR,BE,LU-BS-VS,TG-AG-ZH-SO,FALSE,330285,3704,75461,9025679,457276
TI-VD_SH-GR-VS,TI,VD,SH-GR-VS,FR-UR,FALSE,306220,4823,76194,8956877,816040
TI-FR_BS-GR-VS,TI,FR,BS-GR-VS,UR,FALSE,208295,3728,53519,6254168,695304
GL-VD_SZ-SH-NE,GL,VD,SZ-SH-NE,AG-ZH-FR-SO,FALSE,320551,1651,60217,7206180,411517
JU-LU_SO-BS-NE,JU,LU,SO-BS-NE,AG,FALSE,135945,1259,28718,3431163,205997
VD-AG_FR-SH-NE,VD,AG,FR-SH-NE,LU,FALSE,272305,2672,57204,6810970,426132
BE-AI_OW-BS-VS,BE,AI,OW-BS-VS,TG-AG-ZH-AR,FALSE,327036,2137,61134,7253821,521302
AG-VD_FR-SH-NE,AG,VD,FR-SH-NE,LU,FALSE,272433,3242,62690,7449228,427674
GE-TG_FR-SH-NE,GE,TG,FR-SH-NE,AG-ZH-VD,FALSE,398502,2976,79820,9526422,550772
AI-VD_BS-AR-NE,AI,VD,BS-AR-NE,TG-AG-ZH-FR-SO,FALSE,360554,2001,69185,8272696,458598
TI-NE_SH-GR-VS,TI,NE,SH-GR-VS,FR-UR,FALSE,280760,4901,72913,8563513,804695
GE-SG_FR-SH-NE,GE,SG,FR-SH-NE,TG-AG-ZH-VD,FALSE,417235,3275,85291,10169362,566408
ZG-BE_OW-SH-VS,ZG,BE,OW-SH-VS,LU,FALSE,208606,3149,54084,6482599,285522
GE-BS_FR-SH-NE,GE,BS,FR-SH-NE,SO-VD,FALSE,316355,2524,64209,7656704,453310
GL-VD_FR-SH-NE,GL,VD,FR-SH-NE,SZ-ZH-LU-ZG,FALSE,372113,3659,79461,9448013,566770
AI-JU_SH-AR-NE,AI,JU,SH-AR-NE,TG-AG-ZH-SO,FALSE,267447,1576,50745,6049720,372803
BE-SG_OW-SH-VS,BE,SG,OW-SH-VS,TG-AG-ZH,FALSE,314709,1928,58003,6877998,502432
OW-TI_BS-GR-VS,OW,TI,BS-GR-VS,SZ-UR-LU,FALSE,186207,4323,55178,6485408,650679
GE-BE_FR-BS-VS,GE,BE,FR-BS-VS,VD-NE,FALSE,299902,3342,70187,8405313,398555
ZG-GE_FR-BS-NE,ZG,GE,FR-BS-NE,VD-LU,FALSE,311144,2532,63500,7558760,460701
OW-GE_FR-BS-NE,OW,GE,FR-BS-NE,VD,FALSE,278714,2849,58667,6904547,534052
GE-GR_FR-BS-VS,GE,GR,FR-BS-VS,AG-SZ-ZH-GL-SO-VD-NE,FALSE,420717,2352,80180,9569889,566573
BE-SZ_LU-SH-VS,BE,SZ,LU-SH-VS,AG-ZH-ZG,FALSE,267074,1732,49595,5875409,442891
BE-AI_LU-SH-VS,BE,AI,LU-SH-VS,TG-AG-ZH-AR,FALSE,327036,2137,61134,7253821,521302
GL-VD_LU-BS-NE,GL,VD,LU-BS-NE,AG-SZ-ZH-FR-SO-ZG,FALSE,308315,1900,59432,7107356,402271
GE-JU_FR-BS-NE,GE,JU,FR-BS-NE,VD,FALSE,310130,3107,67535,8027890,476463
GR-BE_UR-BS-VS,GR,BE,UR-BS-VS,SZ-ZH-OW-GL-LU-ZG,FALSE,259601,4302,68599,8155569,438084
GR-GE_GL-SH-VS,GR,GE,GL-SH-VS,AG-ZH-SO-VD-NE,FALSE,441511,2365,82471,9871254,591337
SZ-VD_ZG-BS-NE,SZ,VD,ZG-BS-NE,FR-SO-LU,FALSE,257634,1794,50705,6064765,336519
VD-ZG_LU-BS-NE,VD,ZG,LU-BS-NE,AG-ZH-FR-SO,FALSE,231491,918,40753,4871580,301682
JU-VD_FR-SH-NE,JU,VD,FR-SH-NE,,FALSE,287254,3820,68844,8163012,476218
GE-UR_FR-BS-NE,GE,UR,FR-BS-NE,OW-VD,FALSE,291331,3373,66510,7913537,468183
GL-GE_ZG-SH-NE,GL,GE,ZG-SH-NE,AG-SZ-ZH-FR-SO-VD,FALSE,359618,1111,62451,7474883,464529
TG-GE_FR-BS-NE,TG,GE,FR-BS-NE,AG-ZH-SO-VD,FALSE,401132,3039,80618,9601943,577087
AI-BE_SH-AR-VS,AI,BE,SH-AR-VS,SZ-ZH-OW-LU-ZG,FALSE,243762,4270,66316,7887627,404740
ZG-VD_LU-SH-NE,ZG,VD,LU-SH-NE,AG-ZH-FR-SO,FALSE,232439,1488,46257,5543112,280842
TI-FR_SH-GR-VS,TI,FR,SH-GR-VS,UR,FALSE,208295,3728,53519,6254168,695304
GL-VD_ZG-BS-NE,GL,VD,ZG-BS-NE,AG-SZ-ZH-FR-SO,FALSE,316083,1446,58727,7027477,409643
AI-BE_LU-BS-VS,AI,BE,LU-BS-VS,TG-AG-ZH-SO-AR,FALSE,328993,3676,74953,8973582,445870
GL-VD_FR-BS-NE,GL,VD,FR-BS-NE,SZ-ZH-LU-ZG,FALSE,372113,3659,79461,9448013,566770
FR-TI_SH-GR-VS,FR,TI,SH-GR-VS,UR,FALSE,208946,5091,65968,7798051,630982
BE-SG_LU-SH-VS,BE,SG,LU-SH-VS,TG-AG-ZH,FALSE,314709,1928,58003,6877998,502432
NW-GE_FR-SH-NE,NW,GE,FR-SH-NE,OW-VD,FALSE,272561,2909,59957,7115983,454422
SZ-GE_FR-BS-NE,SZ,GE,FR-BS-NE,ZH-VD-LU-ZG,FALSE,344310,2584,68082,8101424,511245
JU-GE_FR-SH-NE,JU,GE,FR-SH-NE,VD,FALSE,309055,3088,67029,7951460,499342
VS-NE_SH-VD-GE,VS,NE,SH-VD-GE,FR,FALSE,231216,2754,51431,6039585,471325
OW-VD_FR-BS-NE,OW,VD,FR-BS-NE,,FALSE,256913,3581,60432,7112204,510928
GR-GE_SO-BS-VS,GR,GE,SO-BS-VS,SZ-ZH-FR-GL-VD-LU-ZG,FALSE,413209,2595,78689,9383203,576507
AI-VD_SH-AR-NE,AI,VD,SH-AR-NE,TG-AG-ZH-FR-SO,FALSE,360554,2001,69185,8272696,458598
GE-AI_FR-SH-NE,GE,AI,FR-SH-NE,TG-AG-ZH-AR-VD,FALSE,429562,3483,88488,10546560,585278
VD-GR_GL-SH-VS,VD,GR,GL-SH-VS,AG-ZH-SO-NE,FALSE,387245,2685,75675,9021074,550200
SH-VD_FR-BS-NE,SH,VD,FR-BS-NE,AG-ZH-SO,FALSE,355001,3606,77873,9263576,522637
JU-LU_SO-BS-GE,JU,LU,SO-BS-GE,AG,FALSE,135945,1259,28718,3431163,205997
BE-SG_OW-BS-VS,BE,SG,OW-BS-VS,TG-AG-ZH,FALSE,314709,1928,58003,6877998,502432
UR-VD_FR-SH-NE,UR,VD,FR-SH-NE,OW,FALSE,268732,3775,65066,7706849,480701
GL-BE_LU-BS-VS,GL,BE,LU-BS-VS,UR,FALSE,174114,5633,63200,7444159,430686
AR-BE_OW-BS-VS,AR,BE,OW-BS-VS,TG-AG-ZH-SO,FALSE,330285,3704,75461,9025679,457276
VD-SH_FR-BS-NE,VD,SH,FR-BS-NE,AG-ZH-SO,FALSE,358274,2894,71817,8558511,522361
JU-AR_SO-SH-GE,JU,AR,SO-SH-GE,TG-AG-ZH-BS,FALSE,235180,1812,48482,5807931,315621
AI-BE_LU-SH-VS,AI,BE,LU-SH-VS,TG-AG-ZH-SO-AR,FALSE,328993,3676,74953,8973582,445870
TI-EN_SH-GR-VS,TI,EN,SH-GR-VS,UR,FALSE,198612,3686,51770,6044289,682645
LU-GE_FR-SH-NE,LU,GE,FR-SH-NE,VD,FALSE,279545,2226,56733,6748779,425700
GE-AR_FR-SH-NE,GE,AR,FR-SH-NE,TG-AG-ZH-VD,FALSE,430835,3575,89547,10668373,590797
GR-GE_ZH-SH-VS,GR,GE,ZH-SH-VS,SZ-FR-GL-SO-VD-LU-ZG,FALSE,421117,2871,81682,9724264,598031
AI-BS_SH-AR-GE,AI,BS,SH-AR-GE,TG-AG-ZH,FALSE,213858,807,37496,4478901,281390
VD-SZ_FR-SH-NE,VD,SZ,FR-SH-NE,ZH-LU-ZG,FALSE,322188,3078,67851,8090263,484054
SG-BE_OW-BS-VS,SG,BE,OW-BS-VS,TG-AG-ZH-SO,FALSE,316657,3535,72588,8689080,427340
JU-TG_SO-BS-VS,JU,TG,SO-BS-VS,AG-ZH-SH,FALSE,190210,1300,37479,4485137,265802
TI-VD_BS-GR-VS,TI,VD,BS-GR-VS,FR-UR,FALSE,306220,4823,76194,8956877,816040
SZ-BE_LU-SH-VS,SZ,BE,LU-SH-VS,AG-ZH-SO-ZG,FALSE,267321,3219,62919,7531992,365407
JU-GL_SO-BS-GE,JU,GL,SO-BS-GE,AG-SZ-ZH,FALSE,228655,1862,47890,5734943,311194
JU-AI_SH-AR-NE,JU,AI,SH-AR-NE,TG-AG-ZH-SO,FALSE,267642,1849,53764,6440634,353991
BL-VD_FR-SH-NE,BL,VD,FR-SH-NE,AG-SO,FALSE,273547,3230,62710,7449839,451794
JU-AR_SO-BS-NE,JU,AR,SO-BS-NE,TG-AG-ZH-SH,FALSE,234957,1890,48939,5859756,314469
GE-NW_FR-BS-NE,GE,NW,FR-BS-NE,OW-VD,FALSE,273392,2930,60325,7179325,433670
VD-GL_FR-SH-NE,VD,GL,FR-SH-NE,SZ-ZH-LU-ZG,FALSE,372316,3567,78755,9389861,556059
GR-GE_ZG-BS-VS,GR,GE,ZG-BS-VS,AG-SZ-ZH-GL-SO-VD-NE,FALSE,424266,1850,77170,9223815,579292
GE-OW_FR-BS-NE,GE,OW,FR-BS-NE,VD,FALSE,279567,4329,72294,8617193,440174
TI-NE_BS-GR-VS,TI,NE,BS-GR-VS,FR-UR,FALSE,280760,4901,72913,8563513,804695
JU-VD_FR-BS-NE,JU,VD,FR-BS-NE,,FALSE,287254,3820,68844,8163012,476218
BE-GL_ZG-SH-VS,BE,GL,ZG-SH-VS,SZ-OW-LU,FALSE,200749,2353,43457,5111221,414531
BE-AI_LU-BS-VS,BE,AI,LU-BS-VS,TG-AG-ZH-AR,FALSE,327036,2137,61134,7253821,521302
TG-VD_FR-BS-NE,TG,VD,FR-BS-NE,AG-ZH-SO,FALSE,379331,3771,82433,9813505,553963
GE-GR_FR-SH-VS,GE,GR,FR-SH-VS,AG-SZ-ZH-GL-SO-VD-NE,FALSE,420717,2352,80180,9569889,566573
JU-AR_SO-SH-NE,JU,AR,SO-SH-NE,TG-AG-ZH-BS,FALSE,235180,1812,48482,5807931,315621
BE-ZG_OW-SH-VS,BE,ZG,OW-SH-VS,LU,FALSE,207970,1135,36149,4258715,379446
BE-AI_BS-AR-VS,BE,AI,BS-AR-VS,SZ-ZH-OW-LU-ZG,FALSE,245540,2715,52755,6194681,487709
GE-GL_FR-SH-NE,GE,GL,FR-SH-NE,SZ-ZH-VD-LU-ZG,FALSE,393833,3503,83178,9922691,554417
BE-GL_SZ-BS-VS,BE,GL,SZ-BS-VS,ZH-OW-LU-ZG,FALSE,230901,1892,45916,5411335,431166
GE-LU_FR-BS-NE,GE,LU,FR-BS-NE,VD,FALSE,278332,2364,57658,6880521,399634
BL-GE_FR-SH-NE,BL,GE,FR-SH-NE,AG-SO-VD,FALSE,295348,2498,60945,7242182,474918
AI-BE_OW-SH-VS,AI,BE,OW-SH-VS,TG-AG-ZH-SO-AR,FALSE,328993,3676,74953,8973582,445870
GE-BE_FR-SH-VS,GE,BE,FR-SH-VS,VD-NE,FALSE,299902,3342,70187,8405313,398555
ZH-GE_FR-SH-NE,ZH,GE,FR-SH-NE,AG-SO-VD,FALSE,352121,2565,70198,8355064,516718
JU-TG_SO-SH-VS,JU,TG,SO-SH-VS,AG-ZH-BS,FALSE,194863,1353,38417,4598602,273247
TI-GE_UR-BS-VS,TI,GE,UR-BS-VS,SZ-ZH-FR-GL-SO-GR-VD-LU-ZG,FALSE,465697,2813,86306,10247578,718466
GE-GR_GL-BS-VS,GE,GR,GL-BS-VS,AG-ZH-FR-SO-VD,FALSE,436332,3119,86868,10373459,583506
AG-GE_FR-SH-NE,AG,GE,FR-SH-NE,VD-LU,FALSE,294234,2511,60924,7241571,450798
VD-ZH_FR-BS-NE,VD,ZH,FR-BS-NE,AG,FALSE,328562,2687,66024,7869722,491008
LU-VD_FR-SH-NE,LU,VD,FR-SH-NE,,FALSE,257744,2958,58499,6956435,402576
VD-UR_FR-SH-NE,VD,UR,FR-SH-NE,OW,FALSE,269814,3437,62121,7381926,469825
AR-GE_FR-SH-NE,AR,GE,FR-SH-NE,TG-AG-ZH-SO-VD,FALSE,432823,3087,85072,10120744,632706
VD-OW_FR-SH-NE,VD,OW,FR-SH-NE,,FALSE,258050,4393,67945,8087349,441816
VD-BS_FR-SH-NE,VD,BS,FR-SH-NE,SO,FALSE,294838,2588,59862,7126857,454952
VD-SG_FR-BS-NE,VD,SG,FR-BS-NE,TG-AG-ZH,FALSE,395718,3339,80924,9638891,568050
SG-VD_FR-SH-NE,SG,VD,FR-SH-NE,TG-AG-ZH-SO,FALSE,397394,3650,83820,9977504,579646
AI-BS_SH-AR-VS,AI,BS,SH-AR-VS,TG-AG-ZH,FALSE,213858,807,37496,4478901,281390
GR-VD_GL-BS-VS,GR,VD,GL-BS-VS,AG-ZH-SO-NE,FALSE,389030,2905,78507,9395244,531219
AI-VD_FR-SH-NE,AI,VD,FR-SH-NE,TG-AG-ZH-SO-AR,FALSE,409730,3791,86336,10276337,598176
TI-EN_BS-GR-VS,TI,EN,BS-GR-VS,UR,FALSE,198612,3686,51770,6044289,682645
GL-BE_ZG-SH-VS,GL,BE,ZG-SH-VS,SZ-OW-LU,FALSE,200772,3654,55407,6591685,341865
UR-GE_FR-BS-NE,UR,GE,FR-BS-NE,OW-VD,FALSE,290533,3043,63300,7499193,503825
GL-VD_ZG-SH-NE,GL,VD,ZG-SH-NE,AG-SZ-ZH-FR-SO,FALSE,316083,1446,58727,7027477,409643
SO-VD_FR-BS-NE,SO,VD,FR-BS-NE,,FALSE,233128,2844,54144,6435373,374737
TI-GE_UR-SH-VS,TI,GE,UR-SH-VS,SZ-ZH-FR-GL-SO-GR-VD-LU-ZG,FALSE,465697,2813,86306,10247578,718466
BE-GL_LU-SH-VS,BE,GL,LU-SH-VS,UR,FALSE,171160,4286,50896,5911438,497092
GE-EN_FR-SH-NE,GE,EN,FR-SH-NE,VD,FALSE,226606,2104,48322,5755145,336790
VD-AI_FR-BS-NE,VD,AI,FR-BS-NE,TG-AG-ZH-AR,FALSE,408045,3547,84121,10016089,586920
BE-AI_ZH-SH-VS,BE,AI,ZH-SH-VS,SZ-OW-AR-LU,FALSE,215672,2701,47612,5596693,456303
JU-AI_SO-BS-GE,JU,AI,SO-BS-GE,TG-AG-ZH-AR,FALSE,227891,1810,46773,5601305,311115
TI-VD_UR-SH-VS,TI,VD,UR-SH-VS,AG-SZ-ZH-GL-SO-GR-ZG-NE,FALSE,417180,3015,81411,9687597,661771
GE-ZG_FR-BS-NE,GE,ZG,FR-BS-NE,VD-LU,FALSE,310496,2481,63228,7541799,443171
GE-BL_FR-SH-NE,GE,BL,FR-SH-NE,AG-SO-VD,FALSE,296019,2610,62115,7409581,443628
JU-GR_SO-BS-NE,JU,GR,SO-BS-NE,AG-SZ-ZH-GL,FALSE,290062,2478,59842,7138815,435621
JU-TG_SO-SH-NE,JU,TG,SO-SH-NE,AG-ZH-BS,FALSE,194863,1353,38417,4598602,273247
BS-AI_SH-AR-NE,BS,AI,SH-AR-NE,TG-AG-ZH,FALSE,213480,1269,42114,5050457,264361
BE-SZ_OW-BS-VS,BE,SZ,OW-BS-VS,ZH-LU-ZG,FALSE,241179,1667,45110,5335441,418436
JU-AI_SO-BS-VS,JU,AI,SO-BS-VS,TG-AG-ZH-AR,FALSE,227891,1810,46773,5601305,311115
SG-VD_FR-BS-NE,SG,VD,FR-BS-NE,TG-AG-ZH-SO,FALSE,397394,3650,83820,9977504,579646
GE-BL_FR-BS-NE,GE,BL,FR-BS-NE,AG-SO-VD,FALSE,296019,2610,62115,7409581,443628
VD-NW_FR-SH-NE,VD,NW,FR-SH-NE,OW,FALSE,251875,2994,55976,6649478,435312
GE-GR_BS-AG-VS,GE,GR,BS-AG-VS,SZ-ZH-FR-GL-SO-VD-LU-ZG,FALSE,408150,3007,81215,9674494,564878
VD-TI_UR-SH-VS,VD,TI,UR-SH-VS,AG-SZ-ZH-GL-SO-GR-NE,FALSE,424033,3589,88904,10600057,624436
AI-JU_SH-AR-VS,AI,JU,SH-AR-VS,TG-AG-ZH-SO,FALSE,267447,1576,50745,6049720,372803
TG-JU_SO-SH-GE,TG,JU,SO-SH-GE,AG-ZH,FALSE,191742,1419,38534,4603492,272094
GL-BE_ZG-BS-VS,GL,BE,ZG-BS-VS,SZ-OW-LU,FALSE,200772,3654,55407,6591685,341865
ZG-BE_LU-BS-VS,ZG,BE,LU-BS-VS,AG-ZH-SO,FALSE,241049,3149,59310,7103378,322878
BE-GL_ZH-SH-VS,BE,GL,ZH-SH-VS,SZ-OW-LU,FALSE,200749,2353,43457,5111221,414531
JU-ZG_SO-BS-VS,JU,ZG,SO-BS-VS,AG-ZH,FALSE,154234,1204,31015,3713188,222062
TG-NE_SO-SH-VS,TG,NE,SO-SH-VS,AG-ZH,FALSE,257585,2208,54394,6512917,347568
AI-GE_SH-AR-NE,AI,GE,SH-AR-NE,TG-AG-ZH-FR-SO-VD,FALSE,404089,1666,72876,8716209,513484
GL-GE_ZG-BS-NE,GL,GE,ZG-BS-NE,AG-SZ-ZH-FR-SO-VD,FALSE,359618,1111,62451,7474883,464529
GE-SZ_FR-SH-NE,GE,SZ,FR-SH-NE,ZH-VD-LU-ZG,FALSE,343705,3014,72198,8620109,482412
GR-GE_FR-SH-VS,GR,GE,FR-SH-VS,AG-SZ-ZH-GL-SO-VD-ZG-NE,FALSE,415705,2235,77494,9251980,574273
TI-BE_BS-GR-VS,TI,BE,BS-GR-VS,UR,FALSE,138062,4941,53023,6207973,597036
BE-TI_SH-GR-VS,BE,TI,SH-GR-VS,UR,FALSE,138327,4502,49112,5720022,618884
TG-JU_SO-SH-NE,TG,JU,SO-SH-NE,AG-ZH,FALSE,191742,1419,38534,4603492,272094
TI-VD_FR-SH-VS,TI,VD,FR-SH-VS,SZ-UR-SO-GR-LU-ZG-NE,FALSE,346171,3674,74360,8818668,647305
BS-GE_SO-SH-NE,BS,GE,SO-SH-NE,FR-VD,FALSE,241191,1734,47697,5702200,334358
VD-TG_FR-BS-NE,VD,TG,FR-BS-NE,AG-ZH,FALSE,376985,3040,75447,8995916,552414
GE-GR_GL-SH-VS,GE,GR,GL-SH-VS,AG-ZH-FR-SO-VD,FALSE,436332,3119,86868,10373459,583506
JU-AI_SH-AR-GE,JU,AI,SH-AR-GE,TG-AG-ZH-SO,FALSE,267642,1849,53764,6440634,353991
AI-GE_BS-AR-NE,AI,GE,BS-AR-NE,TG-AG-ZH-FR-SO-VD,FALSE,404089,1666,72876,8716209,513484
ZG-GE_FR-SH-NE,ZG,GE,FR-SH-NE,VD-LU,FALSE,311144,2532,63500,7558760,460701
TG-BE_LU-SH-VS,TG,BE,LU-SH-VS,AG-ZH-SO,FALSE,298594,3656,71211,8525074,401657
GR-GE_ZG-SH-VS,GR,GE,ZG-SH-VS,AG-SZ-ZH-GL-SO-VD-NE,FALSE,424266,1850,77170,9223815,579292
TI-GE_FR-BS-VS,TI,GE,FR-BS-VS,SZ-UR-SO-GR-VD-LU-ZG-NE,FALSE,398652,3134,78353,9294673,707423
JU-AR_SO-SH-VS,JU,AR,SO-SH-VS,TG-AG-ZH-BS,FALSE,235180,1812,48482,5807931,315621
GE-SG_FR-BS-NE,GE,SG,FR-BS-NE,TG-AG-ZH-VD,FALSE,417235,3275,85291,10169362,566408
JU-SZ_SO-BS-VS,JU,SZ,SO-BS-VS,AG-ZH,FALSE,181052,1627,38576,4618362,250467
VD-AR_FR-SH-NE,VD,AR,FR-SH-NE,TG-AG-ZH,FALSE,409318,3639,85180,10137902,592439
GE-AG_FR-SH-NE,GE,AG,FR-SH-NE,VD-LU,FALSE,293822,2608,61551,7340817,424490
AI-GE_FR-SH-NE,AI,GE,FR-SH-NE,TG-AG-ZH-SO-AR-VD,FALSE,431531,3059,84522,10064775,621300
VD-ZG_LU-SH-NE,VD,ZG,LU-SH-NE,AG-ZH-FR-SO,FALSE,231491,918,40753,4871580,301682
VD-SO_FR-SH-NE,VD,SO,FR-SH-NE,,FALSE,232670,2265,48580,5781683,370789
ZG-VD_FR-SH-NE,ZG,VD,FR-SH-NE,LU,FALSE,289343,3263,65266,7766417,437577
JU-AR_SO-BS-GE,JU,AR,SO-BS-GE,TG-AG-ZH-SH,FALSE,234957,1890,48939,5859756,314469
BL-TG_SO-SH-NE,BL,TG,SO-SH-NE,AG-ZH,FALSE,127759,949,25055,2993404,199699
TG-GE_FR-SH-NE,TG,GE,FR-SH-NE,AG-ZH-SO-VD,FALSE,401132,3039,80618,9601943,577087
GE-GL_FR-BS-NE,GE,GL,FR-BS-NE,SZ-ZH-VD-LU-ZG,FALSE,393833,3503,83178,9922691,554417
SZ-VD_LU-SH-NE,SZ,VD,LU-SH-NE,AG-ZH-FR-SO-ZG,FALSE,258711,1557,49877,5972336,323622
